Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,Postal_Code,Batch,Delivery Time,宽度,长度
steel_612,Q235D,IOKUB9A,GB/T 3050-2020,20,2500,5000,F4,2023/1/1,300003,Q11,2023/7/1,2500,5000
steel_613,Q345C,FJO3YY7,GB/T 4040-2019,25,2500,5000,F8,2023/1/2,300003,Q11,2023/7/1,2500,5000
steel_614,Q235D,72KYO7Z,GB/T 4040-2019,10,2500,5000,F6,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_615,Q245R(R-HIC),5USN2VI,GB/T 4040-2019,21,2500,5000,F2,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_616,Q345B,AJK6SED,GB/T 6060-2017,18,2500,5000,F5,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_617,Q235B,QKLWHZ9,GB/T 4040-2019,15,2500,5000,F4,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_618,Q245A,DIKE2AD,GB/T 2025-2015,8,2500,5000,F1,2023/1/2,300003,Q11,2023/7/1,2500,5000
steel_619,Q235C,O2X92JX,GB/T 5050-2018,20,2500,5000,F3,2023/1/2,300003,Q11,2023/7/1,2500,5000
steel_620,Q345B,SHL66DZ,GB/T 1122-2021,10,2500,5000,F3,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_621,Q345C,HC01IZP,GB/T 3050-2020,15,2500,5000,F2,2023/1/3,500005,Q3,2023/1/1,2500,5000
steel_622,Q235D,H3QO1NG,GB/T 2025-2015,8,2500,5000,F4,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_623,Q235C,NM4OMFX,GB/T 1122-2021,21,2500,5000,F2,2023/1/3,200002,Q4,2023/10/1,2500,5000
steel_624,Q235D,F5SGWDY,GB/T 2025-2015,21,2500,5000,F3,2023/1/3,200002,Q1,2023/1/1,2500,5000
steel_625,Q345R(R-HIC),7SM6KVU,GB/T 2025-2015,20,2500,5000,F5,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_626,Q235D,DF8AJZJ,GB/T 3050-2020,15,2500,5000,F8,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_627,Q345R(R-HIC),BW645ZG,GB/T 5050-2018,10,2500,5000,F4,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_628,Q245R(R-HIC),X4B4V36,GB/T 4040-2019,20,2500,5000,F7,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_629,Q235C,8EP6F5U,GB/T 6060-2017,16,2500,5000,F8,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_630,Q235C,VANO5B8,GB/T 5050-2018,10,2500,5000,F8,2023/1/3,300003,Q2,2023/1/1,2500,5000
steel_631,Q235B,EGZ369S,GB/T 6060-2017,20,2500,5000,F8,2023/1/3,300003,Q8,2023/4/1,2500,5000
steel_632,Q345C,4LDID7Q,GB/T 3050-2020,25,2500,5000,F7,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_633,Q345R(R-HIC),NWI1M3X,GB/T 3050-2020,20,2500,5000,F5,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_634,Q235B,NJZOXYQ,GB/T 3050-2020,20,2500,5000,F1,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_635,Q235D,DIKE2AD,GB/T 1122-2021,25,2500,5000,F5,2023/1/2,300003,Q2,2023/1/1,2500,5000
steel_636,Q235D,DUW3AU4,GB/T 6060-2017,10,2500,5000,F5,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_637,Q235B,50IHPKL,GB/T 5050-2018,18,2500,5000,F5,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_638,Q235C,3GVSNY9,GB/T 5050-2018,25,2500,5000,F6,2023/1/1,300003,Q11,2023/7/1,2500,5000
steel_639,Q235D,QWEFIIX,GB/T 2025-2015,10,2500,5000,F2,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_640,Q245A,64ZVC5J,GB/T 2025-2015,20,2500,5000,F3,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_641,Q245R(R-HIC),RA9VXLL,GB/T 2025-2015,18,2500,5000,F2,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_642,Q245R(R-HIC),V9NRN6N,GB/T 3050-2020,18,2500,5000,F4,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_643,Q245A,O6P1SOD,GB/T 5050-2018,20,2500,5000,F5,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_644,Q235B,UISISWY,GB/T 6060-2017,25,2500,5000,F1,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_645,Q245A,KRVFHUF,GB/T 3050-2020,21,2500,5000,F4,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_646,Q345R(R-HIC),O6P1SOD,GB/T 1122-2021,8,2500,5000,F2,2023/1/2,300003,Q5,2023/10/1,2500,5000
steel_647,Q345R(R-HIC),87X4DD2,GB/T 2025-2015,21,2500,5000,F3,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_648,Q235B,B3L02BV,GB/T 3050-2020,10,2500,5000,F7,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_649,Q245A,KQ891BC,GB/T 3050-2020,15,2500,5000,F2,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_650,Q345R(R-HIC),SGLV0IX,GB/T 1122-2021,16,2500,5000,F8,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_651,Q235C,0MVYTA0,GB/T 4040-2019,16,2500,5000,F2,2023/1/3,200002,Q4,2023/10/1,2500,5000
steel_652,Q245A,Z54FGX4,GB/T 5050-2018,16,2500,5000,F8,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_653,Q235C,KRVFHUF,GB/T 6060-2017,25,2500,5000,F7,2023/1/3,500005,Q9,2023/4/1,2500,5000
steel_654,Q345R(R-HIC),O1HPDT0,GB/T 4040-2019,20,2500,5000,F2,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_655,Q245R(R-HIC),64ZVC5J,GB/T 2025-2015,20,2500,5000,F1,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_656,Q345R(R-HIC),1K5BJFG,GB/T 3050-2020,8,2500,5000,F1,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_657,Q235C,BTCXT0R,GB/T 1122-2021,25,2500,5000,F4,2023/1/2,300003,Q2,2023/1/1,2500,5000
steel_658,Q345B,621MUFR,GB/T 1122-2021,25,2500,5000,F7,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_659,Q345C,VOV2BEQ,GB/T 5050-2018,21,2500,5000,F5,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_660,Q235D,ZE9E4AH,GB/T 4040-2019,8,2500,5000,F1,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_661,Q245A,4LDID7Q,GB/T 5050-2018,8,2500,5000,F2,2023/1/2,500005,Q6,2023/10/1,2500,5000
steel_662,Q345B,OMYQBHG,GB/T 3050-2020,10,2500,5000,F7,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_663,Q345R(R-HIC),X4B4V36,GB/T 5050-2018,8,2500,5000,F3,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_664,Q245R(R-HIC),S1LBNWS,GB/T 6060-2017,16,2500,5000,F8,2023/1/3,200002,Q4,2023/10/1,2500,5000
steel_665,Q235B,9WTGGC8,GB/T 1122-2021,25,2500,5000,F2,2023/1/2,300003,Q11,2023/7/1,2500,5000
steel_666,Q345R(R-HIC),LG941RX,GB/T 1122-2021,16,2500,5000,F8,2023/1/3,500005,Q3,2023/1/1,2500,5000
steel_667,Q245R(R-HIC),3TJ2JZ4,GB/T 2025-2015,8,2500,5000,F8,2023/1/2,200002,Q10,2023/7/1,2500,5000
steel_668,Q345C,9WTGGC8,GB/T 2025-2015,15,2500,5000,F5,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_669,Q345R(R-HIC),H60UCIF,GB/T 3050-2020,8,2500,5000,F7,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_670,Q235C,V9NRN6N,GB/T 6060-2017,8,2500,5000,F7,2023/1/2,200002,Q7,2023/4/1,2500,5000
steel_671,Q235B,B3L02BV,GB/T 4040-2019,10,2500,5000,F4,2023/1/2,200002,Q7,2023/4/1,2500,5000
steel_672,Q245R(R-HIC),4K4TR0M,GB/T 5050-2018,10,2500,5000,F8,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_673,Q245R(R-HIC),ZX876O0,GB/T 3050-2020,21,2500,5000,F4,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_674,Q245R(R-HIC),Z54FGX4,GB/T 2025-2015,25,2500,5000,F5,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_675,Q345C,JTJ5X69,GB/T 5050-2018,15,2500,5000,F8,2023/1/2,200002,Q10,2023/7/1,2500,5000
steel_676,Q345R(R-HIC),D4YLR31,GB/T 2025-2015,16,2500,5000,F4,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_677,Q345C,Q11XWMT,GB/T 5050-2018,21,2500,5000,F4,2023/1/2,300003,Q2,2023/1/1,2500,5000
steel_678,Q245A,04IDY93,GB/T 4040-2019,10,2500,5000,F3,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_679,Q235D,02HHPJ6,GB/T 3050-2020,10,2500,5000,F4,2023/1/3,500005,Q3,2023/1/1,2500,5000
steel_680,Q235D,RTH5WLX,GB/T 5050-2018,21,2500,5000,F7,2023/1/3,300003,Q8,2023/4/1,2500,5000
steel_681,Q245A,FJO3YY7,GB/T 6060-2017,8,2500,5000,F4,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_682,Q345R(R-HIC),O2X92JX,GB/T 1122-2021,18,2500,5000,F8,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_683,Q235C,7IX24X6,GB/T 6060-2017,18,2500,5000,F4,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_684,Q345C,MYEHRT3,GB/T 6060-2017,15,2500,5000,F1,2023/1/2,300003,Q5,2023/10/1,2500,5000
steel_685,Q235B,CWGB0TK,GB/T 1122-2021,15,2500,5000,F6,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_686,Q245R(R-HIC),7IX24X6,GB/T 6060-2017,21,2500,5000,F8,2023/1/2,200002,Q1,2023/1/1,2500,5000
steel_687,Q245R(R-HIC),8RXJ5IT,GB/T 5050-2018,8,2500,5000,F1,2023/1/3,300003,Q8,2023/4/1,2500,5000
steel_688,Q345R(R-HIC),H3QO1NG,GB/T 5050-2018,10,2500,5000,F5,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_689,Q235C,3KX4URW,GB/T 5050-2018,20,2500,5000,F8,2023/1/1,300003,Q11,2023/7/1,2500,5000
steel_690,Q235D,WTJXGQU,GB/T 1122-2021,18,2500,5000,F7,2023/1/2,500005,Q6,2023/10/1,2500,5000
steel_691,Q235D,9E3B5FE,GB/T 6060-2017,8,2500,5000,F6,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_692,Q245R(R-HIC),ZX876O0,GB/T 1122-2021,25,2500,5000,F6,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_693,Q345R(R-HIC),ZX876O0,GB/T 5050-2018,16,2500,5000,F7,2023/1/2,300003,Q2,2023/1/1,2500,5000
steel_694,Q345C,D4YLR31,GB/T 6060-2017,21,2500,5000,F6,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_695,Q235D,4K4TR0M,GB/T 6060-2017,21,2500,5000,F7,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_696,Q345C,D4YLR31,GB/T 2025-2015,18,2500,5000,F1,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_697,Q235C,N9CF1ZI,GB/T 2025-2015,16,2500,5000,F5,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_698,Q235D,0R5F5QR,GB/T 4040-2019,25,2500,5000,F3,2023/1/2,200002,Q1,2023/1/1,2500,5000
steel_699,Q235D,KQNQ0LM,GB/T 3050-2020,8,2500,5000,F8,2023/1/3,200002,Q1,2023/1/1,2500,5000
steel_700,Q345B,I0KAMWH,GB/T 2025-2015,20,2500,5000,F7,2023/1/2,300003,Q5,2023/10/1,2500,5000
steel_701,Q235D,D4YLR31,GB/T 1122-2021,10,2500,5000,F8,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_702,Q245A,9TIL02C,GB/T 2025-2015,15,2500,5000,F5,2023/1/3,300003,Q2,2023/1/1,2500,5000
steel_703,Q235B,3TJ2JZ4,GB/T 4040-2019,15,2500,5000,F1,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_704,Q245A,UEA5MQ2,GB/T 6060-2017,25,2500,5000,F3,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_705,Q345R(R-HIC),6EWJ7IU,GB/T 4040-2019,25,2500,5000,F5,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_706,Q345R(R-HIC),RIYO0RL,GB/T 6060-2017,10,2500,5000,F1,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_707,Q345C,8YVXEKN,GB/T 6060-2017,8,2500,5000,F6,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_708,Q245A,S85NKSK,GB/T 3050-2020,20,2500,5000,F8,2023/1/3,500005,Q9,2023/4/1,2500,5000
steel_709,Q245A,XN9SJHS,GB/T 2025-2015,16,2500,5000,F2,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_710,Q245A,6EWJ7IU,GB/T 1122-2021,8,2500,5000,F3,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_711,Q235C,P00VUNJ,GB/T 1122-2021,20,2500,5000,F6,2023/1/1,300003,Q11,2023/7/1,2500,5000
steel_712,Q235D,10HIHO7,GB/T 5050-2018,18,2500,5000,F5,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_713,Q235B,WXJG952,GB/T 6060-2017,25,2500,5000,F3,2023/1/2,200002,Q4,2023/10/1,2500,5000
steel_714,Q345C,J6RT5EK,GB/T 1122-2021,10,2500,5000,F6,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_715,Q245A,S85NKSK,GB/T 3050-2020,16,2500,5000,F1,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_716,Q245A,HC01IZP,GB/T 6060-2017,18,2500,5000,F7,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_717,Q345B,OYJ1KIP,GB/T 3050-2020,21,2500,5000,F8,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_718,Q345C,02HHPJ6,GB/T 1122-2021,18,2500,5000,F4,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_719,Q245A,QRL62Q2,GB/T 1122-2021,18,2500,5000,F4,2023/1/1,300003,Q11,2023/7/1,2500,5000
steel_720,Q345C,0MVYTA0,GB/T 5050-2018,10,2500,5000,F1,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_721,Q235D,WXJG952,GB/T 1122-2021,21,2500,5000,F5,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_722,Q345B,WM7J4YE,GB/T 6060-2017,16,2500,5000,F8,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_723,Q345C,XN9SJHS,GB/T 6060-2017,8,2500,5000,F5,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_724,Q235B,99421IL,GB/T 6060-2017,20,2500,5000,F8,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_725,Q235B,D373K6W,GB/T 5050-2018,10,2500,5000,F1,2023/1/1,500005,Q9,2023/4/1,2500,5000
steel_726,Q345R(R-HIC),8IQWCMR,GB/T 5050-2018,8,2500,5000,F8,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_727,Q345B,8SB016D,GB/T 1122-2021,21,2500,5000,F7,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_728,Q345B,621MUFR,GB/T 4040-2019,16,2500,5000,F5,2023/1/2,500005,Q6,2023/10/1,2500,5000
steel_729,Q345R(R-HIC),ZE9E4AH,GB/T 4040-2019,20,2500,5000,F1,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_730,Q345C,QK89HAW,GB/T 5050-2018,15,2500,5000,F7,2023/1/3,500005,Q9,2023/4/1,2500,5000
steel_731,Q345B,02HHPJ6,GB/T 1122-2021,21,2500,5000,F8,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_732,Q235B,SS5F6F1,GB/T 4040-2019,8,2500,5000,F1,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_733,Q235B,HC01IZP,GB/T 1122-2021,15,2500,5000,F8,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_734,Q245A,9KO3JBE,GB/T 1122-2021,25,2500,5000,F5,2023/1/2,300003,Q2,2023/1/1,2500,5000
steel_735,Q235D,95RCE0K,GB/T 1122-2021,21,2500,5000,F1,2023/1/2,300003,Q5,2023/10/1,2500,5000
steel_736,Q345B,D258TC6,GB/T 2025-2015,16,2500,5000,F8,2023/1/1,500005,Q6,2023/10/1,2500,5000
steel_737,Q345C,JGW5Z76,GB/T 6060-2017,15,2500,5000,F5,2023/1/3,200002,Q1,2023/1/1,2500,5000
steel_738,Q345R(R-HIC),2IX13U8,GB/T 1122-2021,25,2500,5000,F7,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_739,Q345R(R-HIC),8EGBJL9,GB/T 2025-2015,18,2500,5000,F2,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_740,Q345C,CQU1C4C,GB/T 5050-2018,20,2500,5000,F7,2023/1/1,300003,Q8,2023/4/1,2500,5000
steel_741,Q235C,XUOHVM1,GB/T 4040-2019,20,2500,5000,F8,2023/1/3,500005,Q12,2023/7/1,2500,5000
steel_742,Q245R(R-HIC),RIYO0RL,GB/T 6060-2017,8,2500,5000,F1,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_743,Q235D,S85NKSK,GB/T 4040-2019,8,2500,5000,F4,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_744,Q345R(R-HIC),B04H2H3,GB/T 6060-2017,20,2500,5000,F7,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_745,Q345B,621MUFR,GB/T 4040-2019,10,2500,5000,F7,2023/1/2,200002,Q1,2023/1/1,2500,5000
steel_746,Q235D,S85NKSK,GB/T 6060-2017,10,2500,5000,F5,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_747,Q345B,D258TC6,GB/T 4040-2019,25,2500,5000,F6,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_748,Q235C,FHYBE1H,GB/T 4040-2019,18,2500,5000,F4,2023/1/3,500005,Q12,2023/7/1,2500,5000
steel_749,Q235B,3GVSNY9,GB/T 4040-2019,20,2500,5000,F8,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_750,Q235D,C88GXCR,GB/T 4040-2019,18,2500,5000,F2,2023/1/2,200002,Q4,2023/10/1,2500,5000
steel_751,Q245A,CXWNNG5,GB/T 5050-2018,18,2500,5000,F1,2023/1/3,200002,Q4,2023/10/1,2500,5000
steel_752,Q345R(R-HIC),WXJG952,GB/T 1122-2021,8,2500,5000,F6,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_753,Q235D,7SM6KVU,GB/T 3050-2020,15,2500,5000,F8,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_754,Q235D,8CZMUEA,GB/T 2025-2015,15,2500,5000,F3,2023/1/3,300003,Q2,2023/1/1,2500,5000
steel_755,Q235D,979YRZV,GB/T 3050-2020,16,2500,5000,F2,2023/1/2,500005,Q9,2023/4/1,2500,5000
steel_756,Q245R(R-HIC),J6RT5EK,GB/T 3050-2020,21,2500,5000,F7,2023/1/3,300003,Q2,2023/1/1,2500,5000
steel_757,Q235D,5BQX6VN,GB/T 6060-2017,15,2500,5000,F3,2023/1/2,500005,Q3,2023/1/1,2500,5000
steel_758,Q345B,KHE3W7A,GB/T 1122-2021,16,2500,5000,F7,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_759,Q235B,DUFOY38,GB/T 6060-2017,16,2500,5000,F7,2023/1/2,500005,Q12,2023/7/1,2500,5000
steel_760,Q235C,A2JOJE7,GB/T 1122-2021,8,2500,5000,F3,2023/1/3,500005,Q12,2023/7/1,2500,5000
steel_761,Q345C,BW645ZG,GB/T 1122-2021,16,2500,5000,F2,2023/1/1,500005,Q6,2023/10/1,2500,5000
steel_762,Q235D,QNA9F82,GB/T 4040-2019,10,2500,5000,F5,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_763,Q345R(R-HIC),KQ891BC,GB/T 5050-2018,10,2500,5000,F3,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_764,Q235D,QK89HAW,GB/T 4040-2019,8,2500,5000,F8,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_765,Q345R(R-HIC),ZX876O0,GB/T 5050-2018,15,2500,5000,F6,2023/1/3,500005,Q6,2023/10/1,2500,5000
steel_766,Q345B,HC01IZP,GB/T 6060-2017,20,2500,5000,F6,2023/1/3,300003,Q11,2023/7/1,2500,5000
steel_767,Q345R(R-HIC),0R5F5QR,GB/T 5050-2018,10,2500,5000,F3,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_768,Q245A,9TIL02C,GB/T 6060-2017,15,2500,5000,F8,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_769,Q345C,RTH5WLX,GB/T 3050-2020,20,2500,5000,F5,2023/1/3,500005,Q12,2023/7/1,2500,5000
steel_770,Q235B,D258TC6,GB/T 3050-2020,10,2500,5000,F6,2023/1/2,200002,Q1,2023/1/1,2500,5000
steel_771,Q345R(R-HIC),95IQ4Z7,GB/T 5050-2018,25,2500,5000,F8,2023/1/3,200002,Q10,2023/7/1,2500,5000
steel_772,Q345R(R-HIC),3W69200,GB/T 5050-2018,18,2500,5000,F5,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_773,Q235B,3MBJKIE,GB/T 6060-2017,16,2500,5000,F8,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_774,Q345C,3A1RRGN,GB/T 4040-2019,18,2500,5000,F7,2023/1/2,200002,Q10,2023/7/1,2500,5000
steel_775,Q235D,J0ZR697,GB/T 6060-2017,10,2500,5000,F6,2023/1/3,500005,Q9,2023/4/1,2500,5000
steel_776,Q345R(R-HIC),9KO3JBE,GB/T 4040-2019,18,2500,5000,F5,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_777,Q235B,ZX876O0,GB/T 3050-2020,15,2500,5000,F6,2023/1/3,200002,Q7,2023/4/1,2500,5000
steel_778,Q245A,Q4IJWB6,GB/T 1122-2021,25,2500,5000,F7,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_779,Q245A,BT04J6X,GB/T 5050-2018,10,2500,5000,F3,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_780,Q345B,B94WQ6E,GB/T 4040-2019,16,2500,5000,F7,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_781,Q235B,7IX24X6,GB/T 6060-2017,18,2500,5000,F6,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_782,Q345B,8YVXEKN,GB/T 3050-2020,8,2500,5000,F6,2023/1/1,500005,Q12,2023/7/1,2500,5000
steel_783,Q245A,ZX876O0,GB/T 4040-2019,15,2500,5000,F2,2023/1/2,500005,Q3,2023/1/1,2500,5000
steel_784,Q345C,KRVFHUF,GB/T 6060-2017,20,2500,5000,F5,2023/1/2,200002,Q4,2023/10/1,2500,5000
steel_785,Q235D,6J90XF3,GB/T 5050-2018,21,2500,5000,F3,2023/1/2,300003,Q8,2023/4/1,2500,5000
steel_786,Q235B,6KPENAM,GB/T 5050-2018,15,2500,5000,F7,2023/1/2,200002,Q4,2023/10/1,2500,5000
steel_787,Q235C,VANO5B8,GB/T 2025-2015,21,2500,5000,F5,2023/1/1,300003,Q2,2023/1/1,2500,5000
steel_788,Q245A,E0QBYRP,GB/T 1122-2021,25,2500,5000,F1,2023/1/3,200002,Q1,2023/1/1,2500,5000
steel_789,Q245A,SNAUE12,GB/T 2025-2015,21,2500,5000,F5,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_790,Q235C,FHYBE1H,GB/T 3050-2020,8,2500,5000,F1,2023/1/1,200002,Q1,2023/1/1,2500,5000
steel_791,Q245R(R-HIC),7ZQ98XH,GB/T 4040-2019,20,2500,5000,F3,2023/1/1,200002,Q7,2023/4/1,2500,5000
steel_792,Q245A,NJZOXYQ,GB/T 3050-2020,15,2500,5000,F7,2023/1/3,300003,Q5,2023/10/1,2500,5000
steel_793,Q345R(R-HIC),6E4XD2W,GB/T 6060-2017,25,2500,5000,F7,2023/1/2,300003,Q5,2023/10/1,2500,5000
steel_794,Q345C,B3L02BV,GB/T 5050-2018,16,2500,5000,F8,2023/1/1,500005,Q3,2023/1/1,2500,5000
steel_795,Q235B,R7XVLZO,GB/T 2025-2015,8,2500,5000,F6,2023/1/1,200002,Q10,2023/7/1,2500,5000
steel_796,Q235C,6UHG5WG,GB/T 2025-2015,20,2500,5000,F4,2023/1/2,300003,Q11,2023/7/1,2500,5000
steel_797,Q345R(R-HIC),RF2ACIX,GB/T 2025-2015,15,2500,5000,F2,2023/1/1,300003,Q5,2023/10/1,2500,5000
steel_798,Q235C,IUIEMCP,GB/T 3050-2020,25,2500,5000,F5,2023/1/3,300003,Q8,2023/4/1,2500,5000
steel_799,Q235B,RA3VNVC,GB/T 5050-2018,25,2500,5000,F3,2023/1/1,200002,Q4,2023/10/1,2500,5000
steel_800,Q345B,7HYE8DD,GB/T 4040-2019,20,2500,5000,F4,2023/1/1,500005,Q6,2023/10/1,2500,5000
