Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,Postal_Code,Batch,Delivery Time,宽度,长度,Final Area,Final X,Final Y,Stacking Start Height,Stacking Height
steel_507,Q245A,VOV2BEQ,GB/T 2025-2015,8,2500,5000,F7,2023-01-03,300003,Q5,2023-10-01,2500,5000,5,1,0,262.0,270.0
steel_508,Q345B,3TJ2JZ4,GB/T 2025-2015,8,2500,5000,F3,2023-01-01,300003,Q8,2023-04-01,2500,5000,2,1,1,308.0,316.0
steel_509,Q245A,R60ELEK,GB/T 1122-2021,18,2500,5000,F5,2023-01-02,500005,Q9,2023-04-01,2500,5000,0,1,1,250.0,268.0
steel_510,Q235D,72KYO7Z,GB/T 4040-2019,8,2500,5000,F3,2023-01-03,300003,Q2,2023-01-01,2500,5000,2,2,1,163.0,171.0
steel_511,Q235B,YKSG0LB,GB/T 2025-2015,15,2500,5000,F8,2023-01-01,500005,Q3,2023-01-01,2500,5000,1,2,0,231.0,246.0
steel_512,Q235D,CQU1C4C,GB/T 6060-2017,18,2500,5000,F5,2023-01-01,500005,Q12,2023-07-01,2500,5000,0,2,1,92.0,110.0
steel_513,Q235C,KHE3W7A,GB/T 2025-2015,16,2500,5000,F7,2023-01-03,300003,Q11,2023-07-01,2500,5000,2,1,0,211.0,227.0
steel_514,Q245R(R-HIC),O6P1SOD,GB/T 3050-2020,10,2500,5000,F7,2023-01-02,300003,Q8,2023-04-01,2500,5000,0,0,1,160.0,170.0
steel_515,Q235D,PWR6GA7,GB/T 4040-2019,10,2500,5000,F6,2023-01-03,500005,Q3,2023-01-01,2500,5000,3,1,0,380.0,390.0
steel_516,Q345B,CRX5AQ8,GB/T 3050-2020,25,2500,5000,F3,2023-01-02,300003,Q11,2023-07-01,2500,5000,1,1,0,207.0,232.0
steel_517,Q245A,XUOHVM1,GB/T 4040-2019,20,2500,5000,F2,2023-01-02,200002,Q10,2023-07-01,2500,5000,5,0,0,311.0,331.0
steel_518,Q245R(R-HIC),MFVA0DI,GB/T 3050-2020,16,2500,5000,F7,2023-01-02,300003,Q5,2023-10-01,2500,5000,5,0,1,341.0,357.0
steel_519,Q245A,2IX13U8,GB/T 2025-2015,8,2500,5000,F3,2023-01-02,300003,Q5,2023-10-01,2500,5000,5,1,0,270.0,278.0
steel_520,Q235D,N9CF1ZI,GB/T 2025-2015,25,2500,5000,F6,2023-01-03,200002,Q4,2023-10-01,2500,5000,5,1,1,381.0,406.0
steel_521,Q245A,0MVYTA0,GB/T 1122-2021,20,2500,5000,F2,2023-01-01,300003,Q8,2023-04-01,2500,5000,3,0,0,405.0,425.0
steel_522,Q235C,N74PCTP,GB/T 6060-2017,15,2500,5000,F5,2023-01-01,300003,Q5,2023-10-01,2500,5000,2,2,1,171.0,186.0
steel_523,Q245R(R-HIC),XN9SJHS,GB/T 3050-2020,25,2500,5000,F6,2023-01-01,500005,Q9,2023-04-01,2500,5000,2,0,0,255.0,280.0
steel_524,Q235C,0QN1TJ2,GB/T 5050-2018,10,2500,5000,F8,2023-01-01,300003,Q2,2023-01-01,2500,5000,3,1,1,284.0,294.0
steel_525,Q235D,UISISWY,GB/T 1122-2021,18,2500,5000,F2,2023-01-01,300003,Q2,2023-01-01,2500,5000,5,0,0,331.0,349.0
steel_526,Q235C,GAAGU24,GB/T 3050-2020,20,2500,5000,F3,2023-01-01,200002,Q10,2023-07-01,2500,5000,4,0,1,400.0,420.0
steel_527,Q345B,N9CF1ZI,GB/T 3050-2020,10,2500,5000,F7,2023-01-03,500005,Q6,2023-10-01,2500,5000,1,2,0,246.0,256.0
steel_528,Q235D,KBCEYCI,GB/T 1122-2021,25,2500,5000,F7,2023-01-02,500005,Q3,2023-01-01,2500,5000,3,1,1,294.0,319.0
steel_529,Q235D,H3QO1NG,GB/T 2025-2015,20,2500,5000,F3,2023-01-01,500005,Q3,2023-01-01,2500,5000,0,0,0,248.0,268.0
steel_530,Q235D,18L9LKP,GB/T 3050-2020,18,2500,5000,F3,2023-01-03,300003,Q2,2023-01-01,2500,5000,5,0,1,357.0,375.0
steel_531,Q235B,87STL9J,GB/T 2025-2015,10,2500,5000,F3,2023-01-01,500005,Q9,2023-04-01,2500,5000,1,0,2,179.0,189.0
steel_532,Q245A,F5SGWDY,GB/T 1122-2021,8,2500,5000,F4,2023-01-01,200002,Q7,2023-04-01,2500,5000,2,1,1,316.0,324.0
steel_533,Q235B,LQN79VT,GB/T 2025-2015,15,2500,5000,F2,2023-01-02,500005,Q9,2023-04-01,2500,5000,4,0,0,236.0,251.0
steel_534,Q235B,Q4IJWB6,GB/T 4040-2019,20,2500,5000,F7,2023-01-02,200002,Q10,2023-07-01,2500,5000,2,2,1,186.0,206.0
steel_535,Q345B,X4B4V36,GB/T 5050-2018,10,2500,5000,F2,2023-01-02,500005,Q6,2023-10-01,2500,5000,2,0,0,280.0,290.0
steel_536,Q245R(R-HIC),F5SGWDY,GB/T 3050-2020,18,2500,5000,F6,2023-01-01,500005,Q9,2023-04-01,2500,5000,4,1,1,296.0,314.0
steel_537,Q245A,7SM6KVU,GB/T 6060-2017,20,2500,5000,F7,2023-01-01,200002,Q7,2023-04-01,2500,5000,5,0,0,349.0,369.0
steel_538,Q235C,SHL66DZ,GB/T 5050-2018,8,2500,5000,F4,2023-01-01,500005,Q12,2023-07-01,2500,5000,5,0,1,375.0,383.0
steel_539,Q345R(R-HIC),NPTQH1M,GB/T 2025-2015,20,2500,5000,F3,2023-01-02,500005,Q12,2023-07-01,2500,5000,3,1,0,390.0,410.0
steel_540,Q235D,DUW3AU4,GB/T 3050-2020,8,2500,5000,F8,2023-01-03,500005,Q12,2023-07-01,2500,5000,0,1,0,192.0,200.0
steel_541,Q235C,H3QO1NG,GB/T 2025-2015,25,2500,5000,F3,2023-01-01,300003,Q5,2023-10-01,2500,5000,5,0,0,369.0,394.0
steel_542,Q235D,8YCRZ0U,GB/T 4040-2019,16,2500,5000,F5,2023-01-01,200002,Q4,2023-10-01,2500,5000,2,0,1,270.0,286.0
steel_543,Q345B,979YRZV,GB/T 1122-2021,10,2500,5000,F3,2023-01-01,500005,Q12,2023-07-01,2500,5000,3,1,0,410.0,420.0
steel_544,Q235D,RA3VNVC,GB/T 3050-2020,15,2500,5000,F4,2023-01-03,200002,Q7,2023-04-01,2500,5000,4,1,1,314.0,329.0
steel_545,Q235B,V9NRN6N,GB/T 4040-2019,16,2500,5000,F2,2023-01-01,200002,Q1,2023-01-01,2500,5000,4,0,0,251.0,267.0
steel_546,Q245A,0MVYTA0,GB/T 4040-2019,20,2500,5000,F7,2023-01-03,200002,Q7,2023-04-01,2500,5000,3,0,1,286.0,306.0
steel_547,Q345R(R-HIC),5BQX6VN,GB/T 3050-2020,20,2500,5000,F3,2023-01-01,500005,Q6,2023-10-01,2500,5000,4,1,0,301.0,321.0
steel_548,Q345C,SHL66DZ,GB/T 2025-2015,18,2500,5000,F7,2023-01-03,500005,Q3,2023-01-01,2500,5000,2,0,1,286.0,304.0
steel_549,Q235D,Y919H41,GB/T 6060-2017,8,2500,5000,F1,2023-01-01,200002,Q1,2023-01-01,2500,5000,1,1,1,120.0,128.0
steel_550,Q235C,YKSG0LB,GB/T 4040-2019,10,2500,5000,F6,2023-01-02,300003,Q5,2023-10-01,2500,5000,1,1,2,201.0,211.0
steel_551,Q235B,8IQWCMR,GB/T 5050-2018,8,2500,5000,F2,2023-01-02,200002,Q1,2023-01-01,2500,5000,4,1,0,321.0,329.0
steel_552,Q345C,X2ATOY2,GB/T 4040-2019,18,2500,5000,F7,2023-01-02,300003,Q2,2023-01-01,2500,5000,0,2,1,110.0,128.0
steel_553,Q345R(R-HIC),91N3B13,GB/T 6060-2017,25,2500,5000,F8,2023-01-02,200002,Q10,2023-07-01,2500,5000,2,0,0,290.0,315.0
steel_554,Q345C,LQN79VT,GB/T 2025-2015,16,2500,5000,F6,2023-01-01,200002,Q4,2023-10-01,2500,5000,1,0,1,207.0,223.0
steel_555,Q235B,87STL9J,GB/T 2025-2015,10,2500,5000,F5,2023-01-02,200002,Q1,2023-01-01,2500,5000,1,0,2,189.0,199.0
steel_556,Q245A,P4HCFYR,GB/T 5050-2018,18,2500,5000,F5,2023-01-03,500005,Q12,2023-07-01,2500,5000,4,1,1,329.0,347.0
steel_557,Q245A,0R5F5QR,GB/T 4040-2019,21,2500,5000,F8,2023-01-02,300003,Q11,2023-07-01,2500,5000,5,0,0,394.0,415.0
steel_558,Q245R(R-HIC),SS5F6F1,GB/T 2025-2015,20,2500,5000,F3,2023-01-02,300003,Q5,2023-10-01,2500,5000,3,0,1,306.0,326.0
steel_559,Q245A,FA1K4WR,GB/T 6060-2017,25,2500,5000,F6,2023-01-02,200002,Q7,2023-04-01,2500,5000,1,2,0,256.0,281.0
steel_560,Q245R(R-HIC),F5SGWDY,GB/T 3050-2020,10,2500,5000,F7,2023-01-01,500005,Q3,2023-01-01,2500,5000,3,1,1,319.0,329.0
steel_561,Q345C,V9JRFBM,GB/T 1122-2021,10,2500,5000,F6,2023-01-02,500005,Q3,2023-01-01,2500,5000,4,0,0,267.0,277.0
steel_562,Q345B,4QD4SBI,GB/T 1122-2021,25,2500,5000,F3,2023-01-03,300003,Q8,2023-04-01,2500,5000,3,0,1,326.0,351.0
steel_563,Q235C,D4YLR31,GB/T 1122-2021,20,2500,5000,F4,2023-01-02,500005,Q6,2023-10-01,2500,5000,0,0,2,215.0,235.0
steel_564,Q235C,X4B4V36,GB/T 4040-2019,15,2500,5000,F2,2023-01-02,300003,Q8,2023-04-01,2500,5000,0,1,0,200.0,215.0
steel_565,Q345C,OYJ1KIP,GB/T 5050-2018,20,2500,5000,F8,2023-01-02,300003,Q8,2023-04-01,2500,5000,4,0,0,277.0,297.0
steel_566,Q235D,3KX4URW,GB/T 2025-2015,21,2500,5000,F3,2023-01-03,300003,Q5,2023-10-01,2500,5000,1,1,2,211.0,232.0
steel_567,Q235D,P4HCFYR,GB/T 3050-2020,18,2500,5000,F4,2023-01-02,500005,Q9,2023-04-01,2500,5000,0,2,0,142.0,160.0
steel_568,Q245A,DIKE2AD,GB/T 6060-2017,20,2500,5000,F6,2023-01-03,300003,Q11,2023-07-01,2500,5000,2,1,1,324.0,344.0
steel_569,Q235C,B04H2H3,GB/T 3050-2020,15,2500,5000,F6,2023-01-03,300003,Q8,2023-04-01,2500,5000,4,0,0,297.0,312.0
steel_570,Q235C,KHE3W7A,GB/T 6060-2017,18,2500,5000,F3,2023-01-02,200002,Q4,2023-10-01,2500,5000,4,0,1,420.0,438.0
steel_571,Q245R(R-HIC),D4YLR31,GB/T 4040-2019,18,2500,5000,F7,2023-01-03,300003,Q11,2023-07-01,2500,5000,2,0,0,315.0,333.0
steel_572,Q345B,C88GXCR,GB/T 1122-2021,21,2500,5000,F6,2023-01-01,300003,Q11,2023-07-01,2500,5000,3,1,1,329.0,350.0
steel_573,Q235B,C9ZB19I,GB/T 4040-2019,21,2500,5000,F7,2023-01-02,200002,Q4,2023-10-01,2500,5000,5,0,0,415.0,436.0
steel_574,Q235D,7ZQ98XH,GB/T 5050-2018,21,2500,5000,F7,2023-01-02,200002,Q10,2023-07-01,2500,5000,0,1,2,157.0,178.0
steel_575,Q235C,KBCEYCI,GB/T 5050-2018,8,2500,5000,F2,2023-01-03,500005,Q3,2023-01-01,2500,5000,0,2,0,160.0,168.0
steel_576,Q245R(R-HIC),OMYQBHG,GB/T 6060-2017,20,2500,5000,F7,2023-01-03,300003,Q11,2023-07-01,2500,5000,3,1,1,350.0,370.0
steel_577,Q345R(R-HIC),SS5F6F1,GB/T 2025-2015,20,2500,5000,F1,2023-01-02,500005,Q9,2023-04-01,2500,5000,2,0,0,333.0,353.0
steel_578,Q245R(R-HIC),FHYBE1H,GB/T 2025-2015,20,2500,5000,F2,2023-01-01,500005,Q9,2023-04-01,2500,5000,5,0,1,383.0,403.0
steel_579,Q235D,Z2OJP25,GB/T 6060-2017,20,2500,5000,F4,2023-01-03,200002,Q7,2023-04-01,2500,5000,1,0,2,199.0,219.0
steel_580,Q235D,X2ATOY2,GB/T 5050-2018,21,2500,5000,F4,2023-01-03,500005,Q3,2023-01-01,2500,5000,2,1,1,344.0,365.0
steel_581,Q245R(R-HIC),7IX24X6,GB/T 5050-2018,16,2500,5000,F6,2023-01-01,300003,Q2,2023-01-01,2500,5000,2,2,0,214.0,230.0
steel_582,Q235B,SECBIFE,GB/T 5050-2018,16,2500,5000,F6,2023-01-01,200002,Q7,2023-04-01,2500,5000,1,1,2,232.0,248.0
steel_583,Q345C,FA1K4WR,GB/T 4040-2019,8,2500,5000,F7,2023-01-02,300003,Q8,2023-04-01,2500,5000,2,0,0,353.0,361.0
steel_584,Q235D,3A1RRGN,GB/T 5050-2018,16,2500,5000,F2,2023-01-01,300003,Q2,2023-01-01,2500,5000,3,1,1,370.0,386.0
steel_585,Q245R(R-HIC),D258TC6,GB/T 3050-2020,20,2500,5000,F2,2023-01-02,200002,Q7,2023-04-01,2500,5000,0,0,0,268.0,288.0
steel_586,Q235C,RA9VXLL,GB/T 1122-2021,21,2500,5000,F1,2023-01-01,300003,Q2,2023-01-01,2500,5000,2,1,1,365.0,386.0
steel_587,Q245R(R-HIC),95IQ4Z7,GB/T 5050-2018,10,2500,5000,F7,2023-01-03,200002,Q10,2023-07-01,2500,5000,2,2,0,230.0,240.0
steel_588,Q345B,YQF68EE,GB/T 6060-2017,8,2500,5000,F1,2023-01-02,300003,Q11,2023-07-01,2500,5000,4,1,1,347.0,355.0
steel_589,Q345C,O6P1SOD,GB/T 1122-2021,20,2500,5000,F5,2023-01-02,200002,Q7,2023-04-01,2500,5000,5,0,0,436.0,456.0
steel_590,Q345R(R-HIC),HC01IZP,GB/T 4040-2019,8,2500,5000,F7,2023-01-02,500005,Q6,2023-10-01,2500,5000,2,0,1,304.0,312.0
steel_591,Q235B,6E4XD2W,GB/T 6060-2017,10,2500,5000,F8,2023-01-01,300003,Q2,2023-01-01,2500,5000,5,1,0,278.0,288.0
steel_592,Q245A,UILQU2Z,GB/T 1122-2021,8,2500,5000,F8,2023-01-03,200002,Q4,2023-10-01,2500,5000,1,2,1,155.0,163.0
steel_593,Q345R(R-HIC),QKZDI4E,GB/T 6060-2017,10,2500,5000,F3,2023-01-02,300003,Q8,2023-04-01,2500,5000,2,2,0,240.0,250.0
steel_594,Q345C,E0QBYRP,GB/T 4040-2019,10,2500,5000,F7,2023-01-02,300003,Q2,2023-01-01,2500,5000,0,0,1,170.0,180.0
steel_595,Q345C,7L4C3CK,GB/T 3050-2020,16,2500,5000,F2,2023-01-02,300003,Q5,2023-10-01,2500,5000,3,1,0,420.0,436.0
steel_596,Q345C,K5POY1K,GB/T 4040-2019,16,2500,5000,F6,2023-01-02,200002,Q10,2023-07-01,2500,5000,4,1,1,355.0,371.0
steel_597,Q345R(R-HIC),UJVZH9X,GB/T 4040-2019,25,2500,5000,F4,2023-01-03,500005,Q9,2023-04-01,2500,5000,2,1,0,227.0,252.0
steel_598,Q235C,SLFOJTB,GB/T 6060-2017,18,2500,5000,F3,2023-01-01,500005,Q3,2023-01-01,2500,5000,5,0,1,403.0,421.0
steel_599,Q345C,0R5F5QR,GB/T 2025-2015,20,2500,5000,F6,2023-01-03,500005,Q3,2023-01-01,2500,5000,3,1,0,436.0,456.0
steel_600,Q245R(R-HIC),EGZ369S,GB/T 5050-2018,8,2500,5000,F8,2023-01-02,200002,Q7,2023-04-01,2500,5000,1,2,1,163.0,171.0
steel_601,Q345R(R-HIC),V9JRFBM,GB/T 5050-2018,10,2500,5000,F7,2023-01-03,500005,Q12,2023-07-01,2500,5000,3,0,0,425.0,435.0
steel_602,Q245A,8SB016D,GB/T 3050-2020,20,2500,5000,F3,2023-01-02,200002,Q1,2023-01-01,2500,5000,3,0,1,351.0,371.0
steel_603,Q345C,621MUFR,GB/T 3050-2020,8,2500,5000,F7,2023-01-01,300003,Q2,2023-01-01,2500,5000,3,1,0,456.0,464.0
steel_604,Q245R(R-HIC),DIKDCW1,GB/T 5050-2018,16,2500,5000,F8,2023-01-01,300003,Q8,2023-04-01,2500,5000,3,1,1,386.0,402.0
steel_605,Q235C,KTQMRXF,GB/T 2025-2015,18,2500,5000,F3,2023-01-01,500005,Q3,2023-01-01,2500,5000,4,0,0,312.0,330.0
steel_606,Q345B,88FN82V,GB/T 5050-2018,18,2500,5000,F8,2023-01-02,200002,Q10,2023-07-01,2500,5000,0,1,2,178.0,196.0
steel_607,Q235C,CXWNNG5,GB/T 2025-2015,8,2500,5000,F1,2023-01-03,300003,Q5,2023-10-01,2500,5000,2,0,0,361.0,369.0
steel_608,Q245A,UY71YNR,GB/T 3050-2020,15,2500,5000,F8,2023-01-01,200002,Q7,2023-04-01,2500,5000,0,2,1,128.0,143.0
steel_609,Q345C,6WDQ0K6,GB/T 1122-2021,20,2500,5000,F2,2023-01-02,200002,Q10,2023-07-01,2500,5000,3,0,0,435.0,455.0
steel_610,Q245A,CXWNNG5,GB/T 6060-2017,8,2500,5000,F2,2023-01-02,300003,Q5,2023-10-01,2500,5000,0,0,1,180.0,188.0
steel_611,Q345R(R-HIC),R3X73GM,GB/T 3050-2020,20,2500,5000,F7,2023-01-03,200002,Q7,2023-04-01,2500,5000,5,1,0,288.0,308.0
steel_612,Q235D,IOKUB9A,GB/T 3050-2020,20,2500,5000,F4,2023-01-01,300003,Q11,2023-07-01,2500,5000,0,1,0,215.0,235.0
steel_613,Q345C,FJO3YY7,GB/T 4040-2019,25,2500,5000,F8,2023-01-02,300003,Q11,2023-07-01,2500,5000,4,0,0,330.0,355.0
steel_614,Q235D,72KYO7Z,GB/T 4040-2019,10,2500,5000,F6,2023-01-03,300003,Q5,2023-10-01,2500,5000,3,0,1,371.0,381.0
steel_615,Q245R(R-HIC),5USN2VI,GB/T 4040-2019,21,2500,5000,F2,2023-01-01,200002,Q4,2023-10-01,2500,5000,0,2,0,168.0,189.0
steel_616,Q345B,AJK6SED,GB/T 6060-2017,18,2500,5000,F5,2023-01-03,300003,Q11,2023-07-01,2500,5000,0,2,1,143.0,161.0
steel_617,Q235B,QKLWHZ9,GB/T 4040-2019,15,2500,5000,F4,2023-01-03,200002,Q10,2023-07-01,2500,5000,4,0,0,355.0,370.0
steel_618,Q245A,DIKE2AD,GB/T 2025-2015,8,2500,5000,F1,2023-01-02,300003,Q11,2023-07-01,2500,5000,3,0,1,381.0,389.0
steel_619,Q235C,O2X92JX,GB/T 5050-2018,20,2500,5000,F3,2023-01-02,300003,Q11,2023-07-01,2500,5000,3,1,0,464.0,484.0
steel_620,Q345B,SHL66DZ,GB/T 1122-2021,10,2500,5000,F3,2023-01-02,500005,Q12,2023-07-01,2500,5000,5,1,1,406.0,416.0
steel_621,Q345C,HC01IZP,GB/T 3050-2020,15,2500,5000,F2,2023-01-03,500005,Q3,2023-01-01,2500,5000,1,1,1,128.0,143.0
steel_622,Q235D,H3QO1NG,GB/T 2025-2015,8,2500,5000,F4,2023-01-02,500005,Q9,2023-04-01,2500,5000,3,0,1,389.0,397.0
steel_623,Q235C,NM4OMFX,GB/T 1122-2021,21,2500,5000,F2,2023-01-03,200002,Q4,2023-10-01,2500,5000,4,1,0,329.0,350.0
steel_624,Q235D,F5SGWDY,GB/T 2025-2015,21,2500,5000,F3,2023-01-03,200002,Q1,2023-01-01,2500,5000,4,1,1,371.0,392.0
steel_625,Q345R(R-HIC),7SM6KVU,GB/T 2025-2015,20,2500,5000,F5,2023-01-02,300003,Q8,2023-04-01,2500,5000,5,0,0,456.0,476.0
steel_626,Q235D,DF8AJZJ,GB/T 3050-2020,15,2500,5000,F8,2023-01-01,300003,Q2,2023-01-01,2500,5000,5,0,1,421.0,436.0
steel_627,Q345R(R-HIC),BW645ZG,GB/T 5050-2018,10,2500,5000,F4,2023-01-01,300003,Q5,2023-10-01,2500,5000,2,1,0,252.0,262.0
steel_628,Q245R(R-HIC),X4B4V36,GB/T 4040-2019,20,2500,5000,F7,2023-01-01,300003,Q8,2023-04-01,2500,5000,4,1,1,392.0,412.0
steel_629,Q235C,8EP6F5U,GB/T 6060-2017,16,2500,5000,F8,2023-01-03,200002,Q7,2023-04-01,2500,5000,2,2,0,250.0,266.0
steel_630,Q235C,VANO5B8,GB/T 5050-2018,10,2500,5000,F8,2023-01-03,300003,Q2,2023-01-01,2500,5000,1,1,2,248.0,258.0
steel_631,Q235B,EGZ369S,GB/T 6060-2017,20,2500,5000,F8,2023-01-03,300003,Q8,2023-04-01,2500,5000,0,2,0,189.0,209.0
steel_632,Q345C,4LDID7Q,GB/T 3050-2020,25,2500,5000,F7,2023-01-02,500005,Q9,2023-04-01,2500,5000,1,2,1,171.0,196.0
steel_633,Q345R(R-HIC),NWI1M3X,GB/T 3050-2020,20,2500,5000,F5,2023-01-03,300003,Q11,2023-07-01,2500,5000,4,0,0,370.0,390.0
steel_634,Q235B,NJZOXYQ,GB/T 3050-2020,20,2500,5000,F1,2023-01-02,300003,Q8,2023-04-01,2500,5000,4,0,1,438.0,458.0
steel_635,Q235D,DIKE2AD,GB/T 1122-2021,25,2500,5000,F5,2023-01-02,300003,Q2,2023-01-01,2500,5000,4,1,0,350.0,375.0
steel_636,Q235D,DUW3AU4,GB/T 6060-2017,10,2500,5000,F5,2023-01-01,200002,Q10,2023-07-01,2500,5000,0,1,0,235.0,245.0
steel_637,Q235B,50IHPKL,GB/T 5050-2018,18,2500,5000,F5,2023-01-01,500005,Q12,2023-07-01,2500,5000,2,0,0,369.0,387.0
steel_638,Q235C,3GVSNY9,GB/T 5050-2018,25,2500,5000,F6,2023-01-01,300003,Q11,2023-07-01,2500,5000,3,0,1,397.0,422.0
steel_639,Q235D,QWEFIIX,GB/T 2025-2015,10,2500,5000,F2,2023-01-02,300003,Q8,2023-04-01,2500,5000,1,2,0,281.0,291.0
steel_640,Q245A,64ZVC5J,GB/T 2025-2015,20,2500,5000,F3,2023-01-02,500005,Q12,2023-07-01,2500,5000,3,1,1,402.0,422.0
steel_641,Q245R(R-HIC),RA9VXLL,GB/T 2025-2015,18,2500,5000,F2,2023-01-02,300003,Q8,2023-04-01,2500,5000,0,0,0,288.0,306.0
steel_642,Q245R(R-HIC),V9NRN6N,GB/T 3050-2020,18,2500,5000,F4,2023-01-03,200002,Q10,2023-07-01,2500,5000,1,0,1,223.0,241.0
steel_643,Q245A,O6P1SOD,GB/T 5050-2018,20,2500,5000,F5,2023-01-02,300003,Q8,2023-04-01,2500,5000,4,1,0,375.0,395.0
steel_644,Q235B,UISISWY,GB/T 6060-2017,25,2500,5000,F1,2023-01-01,200002,Q4,2023-10-01,2500,5000,4,1,1,412.0,437.0
steel_645,Q245A,KRVFHUF,GB/T 3050-2020,21,2500,5000,F4,2023-01-01,200002,Q7,2023-04-01,2500,5000,4,0,0,390.0,411.0
steel_646,Q345R(R-HIC),O6P1SOD,GB/T 1122-2021,8,2500,5000,F2,2023-01-02,300003,Q5,2023-10-01,2500,5000,1,1,2,258.0,266.0
steel_647,Q345R(R-HIC),87X4DD2,GB/T 2025-2015,21,2500,5000,F3,2023-01-02,500005,Q12,2023-07-01,2500,5000,1,2,0,291.0,312.0
steel_648,Q235B,B3L02BV,GB/T 3050-2020,10,2500,5000,F7,2023-01-01,200002,Q1,2023-01-01,2500,5000,0,2,1,161.0,171.0
steel_649,Q245A,KQ891BC,GB/T 3050-2020,15,2500,5000,F2,2023-01-02,500005,Q9,2023-04-01,2500,5000,4,0,0,411.0,426.0
steel_650,Q345R(R-HIC),SGLV0IX,GB/T 1122-2021,16,2500,5000,F8,2023-01-01,300003,Q2,2023-01-01,2500,5000,4,0,1,458.0,474.0
steel_651,Q235C,0MVYTA0,GB/T 4040-2019,16,2500,5000,F2,2023-01-03,200002,Q4,2023-10-01,2500,5000,4,1,0,395.0,411.0
steel_652,Q245A,Z54FGX4,GB/T 5050-2018,16,2500,5000,F8,2023-01-01,300003,Q8,2023-04-01,2500,5000,2,1,1,386.0,402.0
steel_653,Q235C,KRVFHUF,GB/T 6060-2017,25,2500,5000,F7,2023-01-03,500005,Q9,2023-04-01,2500,5000,5,0,0,476.0,501.0
steel_654,Q345R(R-HIC),O1HPDT0,GB/T 4040-2019,20,2500,5000,F2,2023-01-02,300003,Q8,2023-04-01,2500,5000,1,1,2,266.0,286.0
steel_655,Q245R(R-HIC),64ZVC5J,GB/T 2025-2015,20,2500,5000,F1,2023-01-02,300003,Q8,2023-04-01,2500,5000,5,1,0,308.0,328.0
steel_656,Q345R(R-HIC),1K5BJFG,GB/T 3050-2020,8,2500,5000,F1,2023-01-03,200002,Q10,2023-07-01,2500,5000,4,1,1,437.0,445.0
steel_657,Q235C,BTCXT0R,GB/T 1122-2021,25,2500,5000,F4,2023-01-02,300003,Q2,2023-01-01,2500,5000,3,0,0,455.0,480.0
steel_658,Q345B,621MUFR,GB/T 1122-2021,25,2500,5000,F7,2023-01-03,300003,Q5,2023-10-01,2500,5000,1,0,1,241.0,266.0
steel_659,Q345C,VOV2BEQ,GB/T 5050-2018,21,2500,5000,F5,2023-01-02,300003,Q8,2023-04-01,2500,5000,4,1,0,411.0,432.0
steel_660,Q235D,ZE9E4AH,GB/T 4040-2019,8,2500,5000,F1,2023-01-01,200002,Q4,2023-10-01,2500,5000,3,1,1,422.0,430.0
steel_661,Q245A,4LDID7Q,GB/T 5050-2018,8,2500,5000,F2,2023-01-02,500005,Q6,2023-10-01,2500,5000,1,1,1,143.0,151.0
steel_662,Q345B,OMYQBHG,GB/T 3050-2020,10,2500,5000,F7,2023-01-01,500005,Q3,2023-01-01,2500,5000,4,0,1,474.0,484.0
steel_663,Q345R(R-HIC),X4B4V36,GB/T 5050-2018,8,2500,5000,F3,2023-01-01,300003,Q8,2023-04-01,2500,5000,5,1,0,328.0,336.0
steel_664,Q245R(R-HIC),S1LBNWS,GB/T 6060-2017,16,2500,5000,F8,2023-01-03,200002,Q4,2023-10-01,2500,5000,1,2,1,196.0,212.0
steel_665,Q235B,9WTGGC8,GB/T 1122-2021,25,2500,5000,F2,2023-01-02,300003,Q11,2023-07-01,2500,5000,2,2,0,266.0,291.0
steel_666,Q345R(R-HIC),LG941RX,GB/T 1122-2021,16,2500,5000,F8,2023-01-03,500005,Q3,2023-01-01,2500,5000,4,0,1,484.0,500.0
steel_667,Q245R(R-HIC),3TJ2JZ4,GB/T 2025-2015,8,2500,5000,F8,2023-01-02,200002,Q10,2023-07-01,2500,5000,0,0,2,235.0,243.0
steel_668,Q345C,9WTGGC8,GB/T 2025-2015,15,2500,5000,F5,2023-01-01,500005,Q3,2023-01-01,2500,5000,5,1,1,416.0,431.0
steel_669,Q345R(R-HIC),H60UCIF,GB/T 3050-2020,8,2500,5000,F7,2023-01-01,500005,Q12,2023-07-01,2500,5000,0,1,1,268.0,276.0
steel_670,Q235C,V9NRN6N,GB/T 6060-2017,8,2500,5000,F7,2023-01-02,200002,Q7,2023-04-01,2500,5000,4,0,1,500.0,508.0
steel_671,Q235B,B3L02BV,GB/T 4040-2019,10,2500,5000,F4,2023-01-02,200002,Q7,2023-04-01,2500,5000,1,2,0,312.0,322.0
steel_672,Q245R(R-HIC),4K4TR0M,GB/T 5050-2018,10,2500,5000,F8,2023-01-03,300003,Q5,2023-10-01,2500,5000,3,1,1,430.0,440.0
steel_673,Q245R(R-HIC),ZX876O0,GB/T 3050-2020,21,2500,5000,F4,2023-01-02,300003,Q8,2023-04-01,2500,5000,3,0,0,480.0,501.0
steel_674,Q245R(R-HIC),Z54FGX4,GB/T 2025-2015,25,2500,5000,F5,2023-01-02,500005,Q12,2023-07-01,2500,5000,4,0,1,508.0,533.0
