Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,  ,Delivery Time,Batch,Final Area,Final X,Final Y,Stacking Start Height,Stacking Height
steel_547,Q235C,OXXA28F,GB/T 5050-2018,20,4700,17000,F4,2023-01-01,500005,2023-09-12,Q5,5,1,0,398.0,418.0
steel_548,Q345C,SECBIFE,GB/T 3050-2020,25,2500,17000,F4,2023-01-02,500005,2023-05-22,Q10,5,1,1,351.0,376.0
steel_549,Q235B,AJ6P2QV,GB/T 2025-2015,10,4700,13000,F1,2023-01-01,100001,2023-11-13,Q1,4,0,0,415.0,425.0
steel_550,Q245R(R-HIC),SGT2BRK,GB/T 6060-2017,10,4700,11500,F2,2023-01-03,200002,2023-09-03,Q12,5,0,1,351.0,361.0
steel_551,Q235D,H3QO1NG,GB/T 2025-2015,20,4700,11500,F2,2023-01-01,500005,2023-09-23,Q5,5,1,0,418.0,438.0
steel_552,Q345R(R-HIC),9W9W7HZ,GB/T 5050-2018,8,2500,17000,F2,2023-01-01,500005,2023-12-28,Q5,3,1,1,417.0,425.0
steel_553,Q245A,4KVLJAV,GB/T 3050-2020,10,2700,7500,F6,2023-01-03,400004,2023-04-16,Q14,1,0,0,211.0,221.0
steel_554,Q245R(R-HIC),HPMHZJ4,GB/T 4040-2019,25,3500,7500,F3,2023-01-02,500005,2023-08-13,Q10,2,0,1,202.0,227.0
steel_555,Q245A,ZWZURLA,GB/T 5050-2018,16,2700,15000,F4,2023-01-01,400004,2023-02-11,Q4,3,1,0,364.0,380.0
steel_556,Q245A,4WJADE8,GB/T 2025-2015,10,3500,7500,F6,2023-01-01,300003,2023-08-24,Q3,1,1,0,232.0,242.0
steel_557,Q235C,NM4OMFX,GB/T 1122-2021,16,4700,11500,F4,2023-01-03,300003,2023-09-13,Q13,5,0,0,304.0,320.0
steel_558,Q245A,0DR6RNC,GB/T 6060-2017,18,4700,7500,F2,2023-01-01,200002,2023-08-18,Q2,0,1,2,157.0,175.0
steel_559,Q345R(R-HIC),D4YLR31,GB/T 5050-2018,18,2700,11500,F7,2023-01-01,200002,2023-01-18,Q2,4,1,0,421.0,439.0
steel_560,Q235D,ZAO3KZP,GB/T 5050-2018,16,2700,15000,F2,2023-01-02,300003,2023-02-05,Q8,0,2,1,130.0,146.0
steel_561,Q345C,CCY29L2,GB/T 4040-2019,21,2700,11500,F3,2023-01-01,300003,2023-08-21,Q3,2,1,0,299.0,320.0
steel_562,Q245R(R-HIC),AJK6SED,GB/T 3050-2020,15,4700,11500,F7,2023-01-02,200002,2023-08-15,Q7,2,1,1,186.0,201.0
steel_563,Q245R(R-HIC),BT04J6X,GB/T 1122-2021,21,4700,11500,F4,2023-01-01,100001,2023-01-18,Q1,4,1,0,439.0,460.0
steel_564,Q245R(R-HIC),IOKUB9A,GB/T 6060-2017,10,4700,11500,F3,2023-01-03,100001,2023-12-07,Q11,4,1,1,451.0,461.0
steel_565,Q245A,8MKPONK,GB/T 6060-2017,16,3500,11500,F7,2023-01-02,100001,2023-10-25,Q6,2,0,0,276.0,292.0
steel_566,Q345C,ZE9E4AH,GB/T 6060-2017,10,4700,7500,F1,2023-01-03,500005,2023-06-21,Q15,3,0,1,379.0,389.0
steel_567,Q245A,621MUFR,GB/T 3050-2020,20,2700,7500,F4,2023-01-02,500005,2023-07-14,Q10,0,2,0,230.0,250.0
steel_568,Q235C,6P33R3B,GB/T 1122-2021,8,2700,11500,F7,2023-01-03,300003,2024-01-02,Q13,2,1,1,201.0,209.0
steel_569,Q235B,VHARAWS,GB/T 1122-2021,15,2500,7500,F5,2023-01-02,500005,2023-05-23,Q10,0,0,0,170.0,185.0
steel_570,Q235B,3W69200,GB/T 3050-2020,8,4700,5000,F3,2023-01-02,200002,2023-05-04,Q7,2,2,1,215.0,223.0
steel_571,Q245R(R-HIC),FFIN7H5,GB/T 3050-2020,25,3500,17000,F4,2023-01-01,100001,2023-12-09,Q1,2,0,0,292.0,317.0
steel_572,Q345B,YKSG0LB,GB/T 6060-2017,16,3500,17000,F6,2023-01-01,300003,2023-06-06,Q3,3,1,1,425.0,441.0
steel_573,Q235B,H547INN,GB/T 3050-2020,25,2700,17000,F8,2023-01-03,200002,2023-08-29,Q12,0,1,1,106.0,131.0
steel_574,Q345R(R-HIC),FXZU007,GB/T 3050-2020,25,4700,11500,F4,2023-01-01,300003,2023-01-15,Q3,1,1,2,275.0,300.0
steel_575,Q345R(R-HIC),6EWJ7IU,GB/T 5050-2018,10,2500,17000,F6,2023-01-01,500005,2023-08-27,Q5,0,2,0,250.0,260.0
steel_576,Q245A,Z2JJXFC,GB/T 3050-2020,21,3500,7500,F4,2023-01-03,500005,2023-06-09,Q15,1,2,1,182.0,203.0
steel_577,Q345R(R-HIC),X89IA6L,GB/T 5050-2018,18,4700,5000,F3,2023-01-03,500005,2023-10-14,Q15,3,0,0,302.0,320.0
steel_578,Q245R(R-HIC),3QMNZW2,GB/T 6060-2017,8,4700,7500,F7,2023-01-03,200002,2023-05-17,Q12,1,0,1,148.0,156.0
steel_579,Q235C,EGZ369S,GB/T 1122-2021,18,2500,7500,F6,2023-01-02,300003,2023-10-26,Q8,2,1,0,320.0,338.0
steel_580,Q235D,SHL66DZ,GB/T 3050-2020,21,2500,7500,F3,2023-01-03,100001,2023-02-25,Q11,3,1,1,441.0,462.0
steel_581,Q345B,VPTJZUD,GB/T 4040-2019,20,2700,7500,F3,2023-01-01,100001,2023-09-02,Q1,1,1,1,169.0,189.0
steel_582,Q235D,FA1K4WR,GB/T 3050-2020,18,3500,5000,F6,2023-01-03,400004,2023-12-29,Q14,0,1,2,175.0,193.0
steel_583,Q235D,ZWZURLA,GB/T 3050-2020,15,4700,7500,F7,2023-01-03,200002,2023-04-18,Q12,0,2,0,260.0,275.0
steel_584,Q245A,N74PCTP,GB/T 5050-2018,16,3500,7500,F7,2023-01-03,400004,2023-08-01,Q14,0,2,1,146.0,162.0
steel_585,Q345C,6J90XF3,GB/T 4040-2019,16,2700,11500,F8,2023-01-02,500005,2023-11-25,Q10,0,0,0,185.0,201.0
steel_586,Q235B,OMYQBHG,GB/T 3050-2020,15,2700,11500,F6,2023-01-02,100001,2023-12-05,Q6,2,1,1,209.0,224.0
steel_587,Q235B,S85NKSK,GB/T 3050-2020,8,4700,7500,F4,2023-01-03,300003,2023-11-05,Q13,5,1,0,438.0,446.0
steel_588,Q235D,FFIN7H5,GB/T 2025-2015,21,2700,5000,F3,2023-01-03,400004,2023-01-10,Q14,5,1,1,376.0,397.0
steel_589,Q235C,2IX13U8,GB/T 3050-2020,25,2700,11500,F4,2023-01-01,100001,2023-11-29,Q1,0,1,1,131.0,156.0
steel_590,Q235B,LG941RX,GB/T 3050-2020,20,2500,11500,F1,2023-01-02,400004,2023-06-05,Q9,2,0,1,227.0,247.0
steel_591,Q235B,6WDQ0K6,GB/T 4040-2019,8,2700,17000,F6,2023-01-02,200002,2023-10-16,Q7,3,1,0,380.0,388.0
steel_592,Q345B,2FOB0KK,GB/T 2025-2015,10,3500,5000,F8,2023-01-01,400004,2023-12-04,Q4,2,1,1,224.0,234.0
steel_593,Q345R(R-HIC),QDJJL28,GB/T 3050-2020,20,4700,7500,F4,2023-01-02,200002,2023-05-26,Q7,4,0,0,425.0,445.0
steel_594,Q235B,9TIL02C,GB/T 5050-2018,8,2700,11500,F3,2023-01-02,200002,2023-10-23,Q7,0,0,1,159.0,167.0
steel_595,Q235C,MFVA0DI,GB/T 1122-2021,18,2700,7500,F1,2023-01-03,500005,2023-02-20,Q15,3,1,0,388.0,406.0
steel_596,Q345B,9WTGGC8,GB/T 3050-2020,10,4700,7500,F2,2023-01-02,500005,2023-10-08,Q10,4,1,1,461.0,471.0
steel_597,Q235C,TXMSCFY,GB/T 2025-2015,18,2700,7500,F3,2023-01-01,100001,2023-02-05,Q1,0,1,1,156.0,174.0
steel_598,Q235C,8IQWCMR,GB/T 4040-2019,25,2700,11500,F1,2023-01-03,200002,2023-12-18,Q12,3,0,1,389.0,414.0
steel_599,Q235C,E5ESJK2,GB/T 5050-2018,20,2700,7500,F7,2023-01-01,400004,2023-05-22,Q4,2,2,0,376.0,396.0
steel_600,Q245A,YQF68EE,GB/T 6060-2017,10,2700,11500,F1,2023-01-02,200002,2023-01-29,Q7,3,1,1,462.0,472.0
steel_601,Q235B,S85NKSK,GB/T 3050-2020,16,2500,7500,F1,2023-01-03,100001,2023-10-22,Q11,3,0,0,320.0,336.0
steel_602,Q235C,2FOB0KK,GB/T 3050-2020,20,2500,7500,F5,2023-01-02,100001,2023-10-15,Q6,1,0,1,156.0,176.0
steel_603,Q345B,Y919H41,GB/T 1122-2021,8,3500,13000,F1,2023-01-02,400004,2023-12-29,Q9,2,1,0,338.0,346.0
steel_604,Q235C,OLSFJE7,GB/T 1122-2021,20,2500,7500,F7,2023-01-02,100001,2023-01-15,Q6,5,1,1,397.0,417.0
steel_605,Q235D,EPNG3F3,GB/T 2025-2015,20,4700,11500,F1,2023-01-02,500005,2023-11-27,Q10,3,0,0,336.0,356.0
steel_606,Q235B,Q11XWMT,GB/T 2025-2015,20,2700,11500,F6,2023-01-02,200002,2023-12-28,Q7,5,0,1,361.0,381.0
steel_607,Q235C,O1HPDT0,GB/T 5050-2018,8,2700,7500,F8,2023-01-03,100001,2023-02-17,Q11,1,2,0,188.0,196.0
steel_608,Q345R(R-HIC),F5SGWDY,GB/T 3050-2020,25,2700,7500,F5,2023-01-01,500005,2023-02-05,Q5,5,1,1,417.0,442.0
steel_609,Q245A,BTHJIKU,GB/T 5050-2018,15,4700,17000,F4,2023-01-03,400004,2023-07-08,Q14,1,0,0,221.0,236.0
steel_610,Q345R(R-HIC),CXWNNG5,GB/T 6060-2017,10,4700,7500,F1,2023-01-02,200002,2023-01-20,Q7,3,0,1,414.0,424.0
steel_611,Q235B,6E4XD2W,GB/T 3050-2020,21,3500,11500,F2,2023-01-01,200002,2023-01-14,Q2,4,1,0,460.0,481.0
steel_612,Q235B,6E4XD2W,GB/T 3050-2020,20,4700,5000,F8,2023-01-01,100001,2023-11-19,Q1,0,1,0,122.0,142.0
steel_613,Q245R(R-HIC),P00VUNJ,GB/T 4040-2019,21,4700,7500,F4,2023-01-02,500005,2023-11-02,Q10,1,1,1,189.0,210.0
steel_614,Q345C,NXITJH4,GB/T 4040-2019,10,2700,7500,F3,2023-01-02,100001,2023-07-22,Q6,0,1,2,193.0,203.0
steel_615,Q245A,8MKPONK,GB/T 5050-2018,15,2700,7500,F4,2023-01-02,200002,2024-01-01,Q7,2,1,0,346.0,361.0
steel_616,Q345B,C9ZB19I,GB/T 1122-2021,18,2700,15000,F5,2023-01-02,200002,2023-10-29,Q7,5,1,1,442.0,460.0
steel_617,Q235B,6J90XF3,GB/T 5050-2018,25,4700,7500,F4,2023-01-01,200002,2023-01-18,Q2,1,0,0,236.0,261.0
steel_618,Q245R(R-HIC),F5SGWDY,GB/T 5050-2018,8,2700,11500,F5,2023-01-01,100001,2023-11-20,Q1,4,0,1,422.0,430.0
steel_619,Q345C,2FOB0KK,GB/T 1122-2021,15,4700,11500,F4,2023-01-03,100001,2023-01-05,Q11,5,1,0,446.0,461.0
steel_620,Q345C,AD2TP1T,GB/T 2025-2015,18,4700,17000,F6,2023-01-02,100001,2023-05-21,Q6,3,1,1,472.0,490.0
steel_621,Q345R(R-HIC),OM5MEKI,GB/T 6060-2017,21,2700,15000,F8,2023-01-01,400004,2023-03-16,Q4,4,0,0,445.0,466.0
steel_622,Q235B,Z1OZ5T4,GB/T 2025-2015,20,4700,7500,F7,2023-01-02,500005,2023-08-11,Q10,4,0,1,430.0,450.0
steel_623,Q345C,X89IA6L,GB/T 5050-2018,16,2700,15000,F6,2023-01-03,100001,2023-03-03,Q11,2,2,0,396.0,412.0
steel_624,Q345B,RUB4SJD,GB/T 2025-2015,10,2700,13000,F5,2023-01-02,400004,2023-01-22,Q9,1,2,1,203.0,213.0
steel_625,Q245R(R-HIC),HPMHZJ4,GB/T 4040-2019,8,2700,7500,F3,2023-01-02,300003,2023-02-23,Q8,4,0,0,466.0,474.0
steel_626,Q345B,F5SGWDY,GB/T 5050-2018,25,2700,5000,F3,2023-01-01,400004,2023-05-09,Q4,2,0,1,247.0,272.0
steel_627,Q235D,OLSFJE7,GB/T 6060-2017,21,4700,5000,F1,2023-01-03,400004,2023-03-18,Q14,5,1,0,461.0,482.0
steel_628,Q235B,RUB4SJD,GB/T 4040-2019,20,3500,5000,F6,2023-01-01,500005,2023-09-11,Q5,3,1,1,490.0,510.0
steel_629,Q345B,CQMGZVJ,GB/T 5050-2018,20,2700,7500,F7,2023-01-02,400004,2023-10-16,Q9,1,1,1,210.0,230.0
steel_630,Q345R(R-HIC),Y919H41,GB/T 4040-2019,20,4700,11500,F1,2023-01-02,100001,2023-04-26,Q6,5,0,1,381.0,401.0
steel_631,Q345C,IOKUB9A,GB/T 5050-2018,18,2700,7500,F4,2023-01-01,500005,2023-04-10,Q5,4,1,0,481.0,499.0
steel_632,Q235C,7UO865O,GB/T 4040-2019,20,3500,11500,F3,2023-01-02,500005,2023-12-17,Q10,0,2,1,162.0,182.0
steel_633,Q235C,8EGBJL9,GB/T 3050-2020,10,2700,5000,F3,2023-01-03,300003,2023-07-09,Q13,5,0,0,320.0,330.0
steel_634,Q235B,MZOA1RK,GB/T 2025-2015,25,4700,5000,F3,2023-01-01,500005,2023-01-03,Q5,0,0,1,167.0,192.0
steel_635,Q245A,MTTD9XI,GB/T 1122-2021,25,3500,7500,F7,2023-01-01,500005,2023-12-01,Q5,2,2,0,412.0,437.0
steel_636,Q245A,FA1K4WR,GB/T 2025-2015,10,2500,7500,F8,2023-01-01,300003,2023-11-13,Q3,0,1,0,142.0,152.0
steel_637,Q235B,0P48PTI,GB/T 6060-2017,18,3500,7500,F2,2023-01-03,300003,2023-05-30,Q13,1,1,1,230.0,248.0
steel_638,Q235B,C9ZB19I,GB/T 5050-2018,10,4700,7500,F8,2023-01-02,400004,2023-04-23,Q9,3,0,1,424.0,434.0
steel_639,Q235B,OXXA28F,GB/T 2025-2015,21,4700,11500,F8,2023-01-03,400004,2023-05-22,Q14,3,1,0,406.0,427.0
steel_640,Q345B,8MKPONK,GB/T 1122-2021,18,2500,5000,F8,2023-01-02,400004,2023-06-27,Q9,5,1,1,460.0,478.0
steel_641,Q345R(R-HIC),TDOT4RG,GB/T 6060-2017,18,2700,11500,F8,2023-01-01,500005,2023-06-18,Q5,1,0,0,261.0,279.0
steel_642,Q345R(R-HIC),HZXFXX0,GB/T 2025-2015,8,2700,11500,F4,2023-01-02,500005,2023-09-07,Q10,4,0,1,450.0,458.0
steel_643,Q235D,GCRHTSK,GB/T 4040-2019,20,2500,11500,F8,2023-01-01,100001,2023-10-05,Q1,4,1,0,499.0,519.0
steel_644,Q235B,4K4TR0M,GB/T 6060-2017,8,4700,13000,F6,2023-01-01,300003,2023-08-20,Q3,3,1,1,510.0,518.0
steel_645,Q245R(R-HIC),3GVSNY9,GB/T 3050-2020,8,4700,11500,F6,2023-01-02,400004,2023-06-17,Q9,2,1,0,361.0,369.0
steel_646,Q345B,EGZ369S,GB/T 2025-2015,25,2500,15000,F3,2023-01-02,500005,2023-02-09,Q10,5,0,1,401.0,426.0
steel_647,Q235D,P00VUNJ,GB/T 1122-2021,10,2700,7500,F8,2023-01-02,100001,2023-06-25,Q6,0,2,0,275.0,285.0
steel_648,Q235D,Y2387UN,GB/T 3050-2020,8,4700,17000,F2,2023-01-01,200002,2023-08-25,Q2,1,2,1,213.0,221.0
steel_649,Q235C,VEC3GU5,GB/T 5050-2018,16,4700,7500,F2,2023-01-03,300003,2023-02-19,Q13,5,0,0,330.0,346.0
steel_650,Q345R(R-HIC),NM4OMFX,GB/T 3050-2020,8,2700,15000,F5,2023-01-03,200002,2023-02-11,Q12,1,0,1,176.0,184.0
steel_651,Q245R(R-HIC),4QD4SBI,GB/T 2025-2015,25,4700,7500,F5,2023-01-01,100001,2023-08-08,Q1,4,1,0,519.0,544.0
steel_652,Q345R(R-HIC),RIYO0RL,GB/T 3050-2020,15,3500,5000,F1,2023-01-01,200002,2023-12-08,Q2,4,1,1,471.0,486.0
steel_653,Q235C,VO1MDOE,GB/T 4040-2019,21,4700,15000,F8,2023-01-03,100001,2023-08-20,Q11,2,2,0,437.0,458.0
steel_654,Q235C,DZHIGLF,GB/T 5050-2018,25,4700,7500,F8,2023-01-03,200002,2023-11-01,Q12,1,1,2,300.0,325.0
steel_655,Q345R(R-HIC),OXXA28F,GB/T 2025-2015,18,4700,15000,F2,2023-01-01,200002,2023-01-05,Q2,1,2,0,196.0,214.0
steel_656,Q345B,TC26OK3,GB/T 3050-2020,16,2700,11500,F6,2023-01-02,500005,2023-10-29,Q10,1,2,1,221.0,237.0
steel_657,Q235C,6CA4ZSB,GB/T 6060-2017,25,4700,7500,F2,2023-01-01,400004,2023-01-18,Q4,3,0,0,356.0,381.0
steel_658,Q235B,YHR7IB4,GB/T 1122-2021,16,2700,15000,F5,2023-01-02,400004,2023-05-19,Q9,1,0,1,184.0,200.0
steel_659,Q235B,Z1OZ5T4,GB/T 2025-2015,8,2700,11500,F2,2023-01-03,400004,2023-12-11,Q14,0,0,2,171.0,179.0
steel_660,Q345B,LQN79VT,GB/T 6060-2017,18,4700,11500,F6,2023-01-02,500005,2023-12-23,Q10,5,1,1,478.0,496.0
steel_661,Q245R(R-HIC),A2JOJE7,GB/T 5050-2018,25,2500,11500,F3,2023-01-03,400004,2023-10-09,Q14,0,1,1,174.0,199.0
steel_662,Q345B,ZX876O0,GB/T 2025-2015,25,2500,13000,F4,2023-01-02,300003,2023-01-31,Q8,0,1,2,203.0,228.0
steel_663,Q345B,4QD4SBI,GB/T 4040-2019,16,2700,13000,F1,2023-01-01,500005,2023-06-24,Q5,0,2,0,285.0,301.0
steel_664,Q345R(R-HIC),Z2OJP25,GB/T 1122-2021,8,3500,7500,F1,2023-01-01,400004,2023-07-31,Q4,0,2,1,182.0,190.0
steel_665,Q235C,C88GXCR,GB/T 4040-2019,16,2500,7500,F3,2023-01-02,500005,2023-07-28,Q10,2,2,0,458.0,474.0
steel_666,Q345C,5BQX6VN,GB/T 3050-2020,8,2500,11500,F4,2023-01-03,500005,2023-07-09,Q15,3,0,1,434.0,442.0
steel_667,Q235B,IA53KO4,GB/T 4040-2019,15,2700,11500,F1,2023-01-01,500005,2023-10-18,Q5,0,0,2,179.0,194.0
steel_668,Q345B,HZXFXX0,GB/T 4040-2019,25,2500,5000,F1,2023-01-03,200002,2023-03-21,Q12,2,0,1,272.0,297.0
steel_669,Q345C,OR3HN1A,GB/T 4040-2019,20,2700,5000,F7,2023-01-02,200002,2023-07-25,Q7,4,0,0,474.0,494.0
steel_670,Q235D,RIYO0RL,GB/T 5050-2018,18,4700,11500,F5,2023-01-03,100001,2023-10-23,Q11,1,1,2,325.0,343.0
steel_671,Q245R(R-HIC),979YRZV,GB/T 3050-2020,15,3500,17000,F6,2023-01-02,200002,2023-07-31,Q7,3,1,0,427.0,442.0
steel_672,Q235C,RK231F3,GB/T 5050-2018,25,4700,17000,F2,2023-01-01,400004,2023-05-30,Q4,1,2,1,237.0,262.0
steel_673,Q245R(R-HIC),BTCXT0R,GB/T 4040-2019,20,4700,11500,F5,2023-01-03,300003,2023-11-23,Q13,0,0,0,201.0,221.0
steel_674,Q345C,IUIEMCP,GB/T 6060-2017,10,2700,11500,F8,2023-01-01,500005,2023-09-10,Q5,0,0,1,192.0,202.0
steel_675,Q235C,EGZ369S,GB/T 6060-2017,18,2500,7500,F2,2023-01-01,200002,2023-11-08,Q2,4,1,0,544.0,562.0
steel_676,Q235C,2R5PROE,GB/T 6060-2017,16,2700,11500,F6,2023-01-01,300003,2023-05-18,Q3,5,1,1,496.0,512.0
steel_677,Q235D,S12UU4J,GB/T 5050-2018,20,2700,7500,F1,2023-01-03,100001,2023-09-01,Q11,0,1,1,199.0,219.0
steel_678,Q235D,B34NCIH,GB/T 4040-2019,18,2700,11500,F6,2023-01-01,500005,2023-01-08,Q5,2,2,1,223.0,241.0
steel_679,Q345R(R-HIC),6P33R3B,GB/T 4040-2019,10,2700,11500,F7,2023-01-01,500005,2023-12-13,Q5,5,1,0,482.0,492.0
steel_680,Q345B,HC01IZP,GB/T 2025-2015,8,2700,5000,F8,2023-01-02,300003,2023-03-22,Q8,1,2,1,262.0,270.0
steel_681,Q345C,8N3UMZC,GB/T 6060-2017,18,2700,11500,F4,2023-01-03,100001,2023-12-06,Q11,4,0,0,494.0,512.0
steel_682,Q345B,NJZOXYQ,GB/T 3050-2020,8,4700,7500,F5,2023-01-02,200002,2023-03-18,Q7,4,0,1,458.0,466.0
steel_683,Q245R(R-HIC),7HYE8DD,GB/T 5050-2018,20,4700,11500,F8,2023-01-02,200002,2023-02-21,Q7,1,0,2,127.0,147.0
steel_684,Q235D,EGZ369S,GB/T 3050-2020,25,2700,5000,F4,2023-01-02,100001,2023-05-12,Q6,0,1,0,152.0,177.0
steel_685,Q245A,0R5F5QR,GB/T 5050-2018,18,4700,7500,F7,2023-01-02,400004,2023-07-17,Q9,3,0,0,381.0,399.0
steel_686,Q345B,K5POY1K,GB/T 4040-2019,18,4700,17000,F1,2023-01-02,100001,2023-01-05,Q6,0,1,2,228.0,246.0
steel_687,Q345C,AD2TP1T,GB/T 2025-2015,21,4700,7500,F5,2023-01-01,400004,2023-07-26,Q4,4,1,0,562.0,583.0
steel_688,Q245R(R-HIC),NWI1M3X,GB/T 3050-2020,8,2700,11500,F1,2023-01-01,100001,2023-09-02,Q1,2,1,1,234.0,242.0
steel_689,Q345R(R-HIC),4KVLJAV,GB/T 2025-2015,10,2500,7500,F8,2023-01-02,100001,2023-03-20,Q6,1,0,0,279.0,289.0
steel_690,Q235D,Q11XWMT,GB/T 2025-2015,8,2700,7500,F5,2023-01-01,300003,2023-10-25,Q3,4,0,1,466.0,474.0
steel_691,Q345C,91N3B13,GB/T 4040-2019,10,4700,11500,F2,2023-01-01,300003,2023-12-13,Q3,4,1,0,583.0,593.0
steel_692,Q245A,CWGB0TK,GB/T 5050-2018,20,2700,7500,F2,2023-01-01,400004,2023-10-07,Q4,4,1,1,486.0,506.0
steel_693,Q245R(R-HIC),5P5OJE5,GB/T 5050-2018,10,3500,11500,F7,2023-01-02,500005,2023-05-14,Q10,0,1,1,219.0,229.0
steel_694,Q235C,QKZDI4E,GB/T 3050-2020,15,4700,11500,F5,2023-01-03,200002,2023-11-25,Q12,5,0,1,426.0,441.0
steel_695,Q345C,3MBJKIE,GB/T 6060-2017,25,4700,11500,F3,2023-01-03,300003,2023-06-29,Q13,5,1,0,492.0,517.0
steel_696,Q235C,HDAB0E9,GB/T 3050-2020,25,4700,5000,F5,2023-01-01,200002,2023-09-26,Q2,3,1,1,518.0,543.0
steel_697,Q345B,1VQRKL1,GB/T 6060-2017,21,4700,11500,F6,2023-01-01,100001,2023-07-30,Q1,4,0,0,512.0,533.0
steel_698,Q235C,V9JRFBM,GB/T 1122-2021,16,2700,7500,F1,2023-01-01,300003,2023-08-16,Q3,2,0,1,297.0,313.0
steel_699,Q235C,DF8AJZJ,GB/T 1122-2021,10,2500,11500,F2,2023-01-03,500005,2023-11-22,Q15,1,0,2,147.0,157.0
steel_700,Q345B,M1UPZ3Y,GB/T 4040-2019,15,4700,13000,F3,2023-01-01,400004,2023-09-22,Q4,3,1,1,543.0,558.0
steel_701,Q245A,RIYO0RL,GB/T 6060-2017,16,2700,11500,F3,2023-01-02,300003,2023-12-11,Q8,3,0,0,399.0,415.0
steel_702,Q345R(R-HIC),5BQX6VN,GB/T 2025-2015,16,4700,7500,F6,2023-01-01,200002,2023-04-12,Q2,0,1,2,246.0,262.0
steel_703,Q235B,FJO3YY7,GB/T 2025-2015,21,4700,11500,F3,2023-01-01,200002,2023-12-02,Q2,5,1,0,517.0,538.0
steel_704,Q345C,FFIN7H5,GB/T 1122-2021,25,3500,7500,F1,2023-01-01,400004,2023-12-18,Q4,3,1,1,558.0,583.0
steel_705,Q345R(R-HIC),R7XVLZO,GB/T 1122-2021,18,2700,7500,F2,2023-01-02,200002,2023-01-23,Q7,5,0,0,346.0,364.0
steel_706,Q345B,WXJG952,GB/T 5050-2018,20,2700,5000,F7,2023-01-01,400004,2023-04-27,Q4,4,0,1,474.0,494.0
steel_707,Q235C,ASBD0DZ,GB/T 6060-2017,25,3500,11500,F5,2023-01-02,200002,2023-09-18,Q7,4,1,0,593.0,618.0
steel_708,Q345B,SHL66DZ,GB/T 4040-2019,21,4700,7500,F3,2023-01-01,500005,2023-10-10,Q5,1,1,0,242.0,263.0
steel_709,Q245A,GAAGU24,GB/T 4040-2019,15,4700,7500,F6,2023-01-01,500005,2023-09-13,Q5,3,0,0,415.0,430.0
steel_710,Q235C,SZIXP2J,GB/T 3050-2020,15,4700,7500,F7,2023-01-01,400004,2023-11-02,Q4,1,1,2,343.0,358.0
steel_711,Q345R(R-HIC),5A2FNVO,GB/T 1122-2021,15,2700,7500,F7,2023-01-01,100001,2023-01-06,Q1,5,1,0,538.0,553.0
steel_712,Q245A,JV10OJA,GB/T 4040-2019,15,3500,13000,F6,2023-01-02,400004,2023-07-23,Q9,1,2,1,270.0,285.0
steel_713,Q235C,AJ6P2QV,GB/T 4040-2019,25,4700,5000,F8,2023-01-03,200002,2023-01-19,Q12,5,0,0,364.0,389.0
steel_714,Q345R(R-HIC),LQN79VT,GB/T 5050-2018,21,2700,17000,F7,2023-01-01,500005,2023-11-12,Q5,4,0,1,494.0,515.0
steel_715,Q345C,161U7IT,GB/T 1122-2021,15,4700,11500,F6,2023-01-03,200002,2023-06-06,Q12,0,0,2,194.0,209.0
steel_716,Q235C,KTQMRXF,GB/T 4040-2019,25,2700,11500,F8,2023-01-02,400004,2023-01-14,Q9,3,1,1,583.0,608.0
steel_717,Q345B,QRL62Q2,GB/T 6060-2017,20,2700,17000,F1,2023-01-01,400004,2023-08-31,Q4,2,1,0,369.0,389.0
steel_718,Q235D,N74PCTP,GB/T 4040-2019,21,2700,5000,F3,2023-01-01,300003,2023-10-12,Q3,4,0,1,515.0,536.0
steel_719,Q345R(R-HIC),AJ6P2QV,GB/T 3050-2020,25,2500,7500,F6,2023-01-01,200002,2023-05-21,Q2,3,1,0,442.0,467.0
steel_720,Q235D,7L4C3CK,GB/T 2025-2015,25,3500,11500,F4,2023-01-03,500005,2023-03-29,Q15,5,1,1,512.0,537.0
steel_721,Q235B,DZHIGLF,GB/T 6060-2017,20,2700,7500,F3,2023-01-01,300003,2023-03-07,Q3,2,0,0,317.0,337.0
steel_722,Q235C,C9ZB19I,GB/T 4040-2019,8,4700,11500,F7,2023-01-02,100001,2023-03-25,Q6,5,0,1,441.0,449.0
steel_723,Q235D,OXXA28F,GB/T 1122-2021,25,2700,7500,F3,2023-01-01,300003,2023-04-13,Q3,5,1,0,553.0,578.0
steel_724,Q345R(R-HIC),28F5IXF,GB/T 4040-2019,10,2700,5000,F4,2023-01-02,300003,2023-03-02,Q8,5,1,1,537.0,547.0
steel_725,Q345R(R-HIC),9W9W7HZ,GB/T 1122-2021,25,4700,7500,F7,2023-01-02,100001,2023-05-14,Q6,0,1,1,229.0,254.0
steel_726,Q235C,CYXIRMO,GB/T 1122-2021,8,2500,7500,F5,2023-01-01,200002,2023-08-07,Q2,5,0,1,449.0,457.0
steel_727,Q345B,3HEYBFO,GB/T 3050-2020,16,2700,5000,F4,2023-01-03,400004,2023-12-19,Q14,3,1,0,467.0,483.0
steel_728,Q245R(R-HIC),H547INN,GB/T 3050-2020,10,4700,17000,F4,2023-01-01,200002,2023-09-16,Q2,2,0,1,313.0,323.0
